file,num_qubits,num_gates,num_cx,num_measure,num_u1,num_u2,num_u3,depth
instructions_T28_idx498_x0_0_x3_2_x8_1.qasm,2689,164223,79259,396,77072,5082,2414,14931
instructions_T28_idx499_x0_0_x3_1_x4_1_x7_1.qasm,12766,750411,361550,1760,351640,24492,10969,55587
instructions_T28_idx500_x0_0_x3_1_x5_1_x6_1.qasm,13479,795959,383580,1848,373140,25870,11521,62526
instructions_T28_idx501_x0_0_x3_1_x11_1.qasm,3685,214288,103212,528,100305,7002,3241,18159
instructions_T28_idx502_x0_0_x4_2_x6_1.qasm,2604,162281,78379,385,76254,4918,2345,16522
instructions_T28_idx503_x0_0_x4_1_x5_2.qasm,2311,151886,73545,330,71645,4362,2004,16570
instructions_T28_idx504_x0_0_x4_1_x10_1.qasm,4237,246971,118961,605,115617,8064,3724,22262
instructions_T28_idx505_x0_0_x5_1_x9_1.qasm,4638,271114,130601,660,126948,8836,4069,25658
instructions_T28_idx506_x0_0_x6_1_x8_1.qasm,4888,286708,138135,693,134286,9318,4276,28340
instructions_T28_idx507_x0_0_x7_2.qasm,556,34582,16737,88,16291,984,482,5557
instructions_T28_idx508_x0_0_x14_1.qasm,1108,62361,30020,165,29166,2046,964,6585
instructions_T30_idx001_x0_30.qasm,528,46126,22080,16,21557,1800,673,3723
instructions_T30_idx002_x0_28_x1_1.qasm,568,49783,23899,22,23337,1828,697,5236
instructions_T30_idx003_x0_26_x1_2.qasm,552,49376,23754,22,23208,1740,652,6524
instructions_T30_idx004_x0_26_x2_1.qasm,600,50817,24410,33,23824,1830,720,5347
instructions_T30_idx005_x0_24_x1_3.qasm,536,48969,23609,22,23079,1652,607,7813
instructions_T30_idx006_x0_24_x1_1_x2_1.qasm,796,65475,31567,66,30813,2148,881,7378
instructions_T30_idx007_x0_24_x3_1.qasm,634,51880,24934,44,24323,1836,743,5459
instructions_T30_idx008_x0_22_x1_4.qasm,520,48562,23464,22,22950,1564,562,9102
instructions_T30_idx009_x0_22_x1_2_x2_1.qasm,780,65068,31422,66,30684,2060,836,8667
instructions_T30_idx010_x0_22_x1_1_x3_1.qasm,900,70728,34109,88,33270,2288,973,7513
instructions_T30_idx011_x0_22_x2_2.qasm,553,47350,22799,33,22265,1624,629,6351
instructions_T30_idx012_x0_22_x4_1.qasm,670,52970,25469,55,24834,1846,766,5574
instructions_T30_idx013_x0_20_x1_5.qasm,504,48155,23319,22,22821,1476,517,10391
instructions_T30_idx014_x0_20_x1_3_x2_1.qasm,764,64661,31277,66,30555,1972,791,9956
instructions_T30_idx015_x0_20_x1_2_x3_1.qasm,884,70321,33964,88,33141,2200,928,8802
instructions_T30_idx016_x0_20_x1_1_x2_2.qasm,768,64717,31301,66,30579,1980,791,8392
instructions_T30_idx017_x0_20_x1_1_x4_1.qasm,1008,76040,36677,110,35752,2436,1065,7649
instructions_T30_idx018_x0_20_x2_1_x3_1.qasm,1160,87051,42020,132,40968,2728,1203,9237
instructions_T30_idx019_x0_20_x5_1.qasm,708,54089,26017,66,25357,1860,789,5690
instructions_T30_idx020_x0_18_x1_6.qasm,488,47748,23174,22,22692,1388,472,11680
instructions_T30_idx021_x0_18_x1_4_x2_1.qasm,748,64254,31132,66,30426,1884,746,11245
instructions_T30_idx022_x0_18_x1_3_x3_1.qasm,868,69914,33819,88,33012,2112,883,10091
instructions_T30_idx023_x0_18_x1_2_x2_2.qasm,752,64310,31156,66,30450,1892,746,9681
instructions_T30_idx024_x0_18_x1_2_x4_1.qasm,992,75633,36532,110,35623,2348,1020,8938
instructions_T30_idx025_x0_18_x1_1_x2_1_x3_1.qasm,2054,147751,71455,264,69659,4388,1985,11480
instructions_T30_idx026_x0_18_x1_1_x5_1.qasm,1120,81409,39269,132,38259,2592,1157,7785
instructions_T30_idx027_x0_18_x2_3.qasm,506,43883,21188,33,20706,1418,538,7355
instructions_T30_idx028_x0_18_x2_1_x4_1.qasm,1342,96612,46632,165,45433,3018,1364,9707
instructions_T30_idx029_x0_18_x3_2.qasm,556,45353,21857,44,21334,1512,606,6225
instructions_T30_idx030_x0_18_x6_1.qasm,748,55236,26577,77,25892,1878,812,5806
instructions_T30_idx031_x0_16_x1_7.qasm,472,47341,23029,22,22563,1300,427,12969
instructions_T30_idx032_x0_16_x1_5_x2_1.qasm,732,63847,30987,66,30297,1796,701,12534
instructions_T30_idx033_x0_16_x1_4_x3_1.qasm,852,69507,33674,88,32883,2024,838,11380
instructions_T30_idx034_x0_16_x1_3_x2_2.qasm,736,63903,31011,66,30321,1804,701,10970
instructions_T30_idx035_x0_16_x1_3_x4_1.qasm,976,75226,36387,110,35494,2260,975,10227
instructions_T30_idx036_x0_16_x1_2_x2_1_x3_1.qasm,2038,147344,71310,264,69530,4300,1940,12769
instructions_T30_idx037_x0_16_x1_2_x5_1.qasm,1104,81002,39124,132,38130,2504,1112,9074
instructions_T30_idx038_x0_16_x1_1_x2_3.qasm,740,63959,31035,66,30345,1812,701,9406
instructions_T30_idx039_x0_16_x1_1_x2_1_x4_1.qasm,2462,170120,82229,330,80096,5112,2353,12012
instructions_T30_idx040_x0_16_x1_1_x3_2.qasm,842,66923,32383,88,31611,2004,837,8289
instructions_T30_idx041_x0_16_x1_1_x6_1.qasm,1236,86835,41887,154,40789,2756,1249,7922
instructions_T30_idx042_x0_16_x2_2_x3_1.qasm,1113,83584,40409,132,39409,2522,1112,8761
instructions_T30_idx043_x0_16_x2_1_x5_1.qasm,1530,106262,51283,198,49936,3320,1525,10179
instructions_T30_idx044_x0_16_x3_1_x4_1.qasm,1687,117340,56656,220,55179,3622,1663,12481
instructions_T30_idx045_x0_16_x7_1.qasm,790,56412,27150,88,26439,1900,835,5923
instructions_T30_idx046_x0_14_x1_8.qasm,456,46934,22884,22,22434,1212,382,14258
instructions_T30_idx047_x0_14_x1_6_x2_1.qasm,716,63440,30842,66,30168,1708,656,13823
instructions_T30_idx048_x0_14_x1_5_x3_1.qasm,836,69100,33529,88,32754,1936,793,12669
instructions_T30_idx049_x0_14_x1_4_x2_2.qasm,720,63496,30866,66,30192,1716,656,12259
instructions_T30_idx050_x0_14_x1_4_x4_1.qasm,960,74819,36242,110,35365,2172,930,11516
instructions_T30_idx051_x0_14_x1_3_x2_1_x3_1.qasm,2022,146937,71165,264,69401,4212,1895,14058
instructions_T30_idx052_x0_14_x1_3_x5_1.qasm,1088,80595,38979,132,38001,2416,1067,10363
instructions_T30_idx053_x0_14_x1_2_x2_3.qasm,724,63552,30890,66,30216,1724,656,10695
instructions_T30_idx054_x0_14_x1_2_x2_1_x4_1.qasm,2446,169713,82084,330,79967,5024,2308,13301
instructions_T30_idx055_x0_14_x1_2_x3_2.qasm,826,66516,32238,88,31482,1916,792,9578
instructions_T30_idx056_x0_14_x1_2_x6_1.qasm,1220,86428,41742,154,40660,2668,1204,9211
instructions_T30_idx057_x0_14_x1_1_x2_2_x3_1.qasm,2026,146993,71189,264,69425,4220,1895,11014
instructions_T30_idx058_x0_14_x1_1_x2_1_x5_1.qasm,2882,192651,93063,396,90611,5860,2721,12548
instructions_T30_idx059_x0_14_x1_1_x3_1_x4_1.qasm,3206,214952,103873,440,101158,6484,2997,14904
instructions_T30_idx060_x0_14_x1_1_x7_1.qasm,1356,92313,44525,176,43343,2928,1341,8061
instructions_T30_idx061_x0_14_x2_4.qasm,459,40416,19577,33,19147,1212,447,8359
instructions_T30_idx062_x0_14_x2_2_x4_1.qasm,1295,93145,45021,165,43874,2812,1273,9231
instructions_T30_idx063_x0_14_x2_1_x3_2.qasm,1123,85983,41651,132,40646,2486,1068,10003
instructions_T30_idx064_x0_14_x2_1_x6_1.qasm,1724,115988,55964,231,54473,3634,1686,10655
instructions_T30_idx065_x0_14_x3_1_x5_1.qasm,1953,131290,63368,264,61691,4074,1893,13314
instructions_T30_idx066_x0_14_x4_2.qasm,561,43382,20926,55,20414,1404,583,6102
instructions_T30_idx067_x0_14_x8_1.qasm,834,57613,27733,99,26997,1926,858,6042
instructions_T30_idx068_x0_12_x1_9.qasm,440,46527,22739,22,22305,1124,337,15547
instructions_T30_idx069_x0_12_x1_7_x2_1.qasm,700,63033,30697,66,30039,1620,611,15112
instructions_T30_idx070_x0_12_x1_6_x3_1.qasm,820,68693,33384,88,32625,1848,748,13958
instructions_T30_idx071_x0_12_x1_5_x2_2.qasm,704,63089,30721,66,30063,1628,611,13548
instructions_T30_idx072_x0_12_x1_5_x4_1.qasm,944,74412,36097,110,35236,2084,885,12805
instructions_T30_idx073_x0_12_x1_4_x2_1_x3_1.qasm,2006,146530,71020,264,69272,4124,1850,15347
instructions_T30_idx074_x0_12_x1_4_x5_1.qasm,1072,80188,38834,132,37872,2328,1022,11652
instructions_T30_idx075_x0_12_x1_3_x2_3.qasm,708,63145,30745,66,30087,1636,611,11984
instructions_T30_idx076_x0_12_x1_3_x2_1_x4_1.qasm,2430,169306,81939,330,79838,4936,2263,14590
instructions_T30_idx077_x0_12_x1_3_x3_2.qasm,810,66109,32093,88,31353,1828,747,10867
instructions_T30_idx078_x0_12_x1_3_x6_1.qasm,1204,86021,41597,154,40531,2580,1159,10500
instructions_T30_idx079_x0_12_x1_2_x2_2_x3_1.qasm,2010,146586,71044,264,69296,4132,1850,12303
instructions_T30_idx080_x0_12_x1_2_x2_1_x5_1.qasm,2866,192244,92918,396,90482,5772,2676,13837
instructions_T30_idx081_x0_12_x1_2_x3_1_x4_1.qasm,3190,214545,103728,440,101029,6396,2952,16193
instructions_T30_idx082_x0_12_x1_2_x7_1.qasm,1340,91906,44380,176,43214,2840,1296,9350
instructions_T30_idx083_x0_12_x1_1_x2_4.qasm,712,63200,30769,66,30110,1644,611,10420
instructions_T30_idx084_x0_12_x1_1_x2_2_x4_1.qasm,2434,169363,81963,330,79863,4944,2263,11546
instructions_T30_idx085_x0_12_x1_1_x2_1_x3_2.qasm,2082,154923,75169,264,73361,4276,1853,12276
instructions_T30_idx086_x0_12_x1_1_x2_1_x6_1.qasm,3314,215351,103975,462,101193,6632,3089,13086
instructions_T30_idx087_x0_12_x1_1_x3_1_x5_1.qasm,3786,246156,118873,528,115712,7540,3503,15820
instructions_T30_idx088_x0_12_x1_1_x4_2.qasm,920,69190,33491,110,32670,2036,883,8187
instructions_T30_idx089_x0_12_x1_1_x8_1.qasm,1480,97847,47189,198,45919,3108,1433,8201
instructions_T30_idx090_x0_12_x2_3_x3_1.qasm,1066,80117,38798,132,37850,2316,1021,9108
instructions_T30_idx091_x0_12_x2_2_x5_1.qasm,1483,102795,49672,198,48377,3114,1434,9703
instructions_T30_idx092_x0_12_x2_1_x3_1_x4_1.qasm,4755,310543,150042,660,146104,9406,4331,24275
instructions_T30_idx093_x0_12_x2_1_x7_1.qasm,1924,125801,60684,264,59046,3960,1847,11133
instructions_T30_idx094_x0_12_x3_3.qasm,478,38826,18780,44,18345,1188,469,6991
instructions_T30_idx095_x0_12_x3_1_x6_1.qasm,2227,145352,70132,308,68247,4542,2123,14150
instructions_T30_idx096_x0_12_x4_1_x5_1.qasm,2389,156507,75538,330,73524,4854,2261,16460
instructions_T30_idx097_x0_12_x9_1.qasm,880,58845,28329,110,27569,1956,881,6162
instructions_T30_idx098_x0_10_x1_10.qasm,424,46120,22594,22,22176,1036,292,16836
instructions_T30_idx099_x0_10_x1_8_x2_1.qasm,684,62626,30552,66,29910,1532,566,16401
instructions_T30_idx100_x0_10_x1_7_x3_1.qasm,804,68286,33239,88,32496,1760,703,15247
instructions_T30_idx101_x0_10_x1_6_x2_2.qasm,688,62682,30576,66,29934,1540,566,14837
instructions_T30_idx102_x0_10_x1_6_x4_1.qasm,928,74005,35952,110,35107,1996,840,14094
instructions_T30_idx103_x0_10_x1_5_x2_1_x3_1.qasm,1990,146123,70875,264,69143,4036,1805,16636
instructions_T30_idx104_x0_10_x1_5_x5_1.qasm,1056,79781,38689,132,37743,2240,977,12941
instructions_T30_idx105_x0_10_x1_4_x2_3.qasm,692,62738,30600,66,29958,1548,566,13273
instructions_T30_idx106_x0_10_x1_4_x2_1_x4_1.qasm,2414,168899,81794,330,79709,4848,2218,15879
instructions_T30_idx107_x0_10_x1_4_x3_2.qasm,794,65702,31948,88,31224,1740,702,12156
instructions_T30_idx108_x0_10_x1_4_x6_1.qasm,1188,85614,41452,154,40402,2492,1114,11789
instructions_T30_idx109_x0_10_x1_3_x2_2_x3_1.qasm,1994,146179,70899,264,69167,4044,1805,13592
instructions_T30_idx110_x0_10_x1_3_x2_1_x5_1.qasm,2850,191837,92773,396,90353,5684,2631,15126
instructions_T30_idx111_x0_10_x1_3_x3_1_x4_1.qasm,3174,214138,103583,440,100900,6308,2907,17482
instructions_T30_idx112_x0_10_x1_3_x7_1.qasm,1324,91499,44235,176,43085,2752,1251,10639
instructions_T30_idx113_x0_10_x1_2_x2_4.qasm,696,62793,30624,66,29981,1556,566,11709
instructions_T30_idx114_x0_10_x1_2_x2_2_x4_1.qasm,2418,168956,81818,330,79734,4856,2218,12835
instructions_T30_idx115_x0_10_x1_2_x2_1_x3_2.qasm,2066,154516,75024,264,73232,4188,1808,13565
instructions_T30_idx116_x0_10_x1_2_x2_1_x6_1.qasm,3298,214944,103830,462,101064,6544,3044,14375
instructions_T30_idx117_x0_10_x1_2_x3_1_x5_1.qasm,3770,245749,118728,528,115583,7452,3458,17109
instructions_T30_idx118_x0_10_x1_2_x4_2.qasm,904,68783,33346,110,32541,1948,838,9476
instructions_T30_idx119_x0_10_x1_2_x8_1.qasm,1464,97440,47044,198,45790,3020,1388,9490
instructions_T30_idx120_x0_10_x1_1_x2_3_x3_1.qasm,1998,146235,70923,264,69191,4052,1805,11370
instructions_T30_idx121_x0_10_x1_1_x2_2_x5_1.qasm,2854,191893,92797,396,90377,5692,2631,12082
instructions_T30_idx122_x0_10_x1_1_x2_1_x3_1_x4_1.qasm,9588,610055,294683,1320,286971,18656,8425,27616
instructions_T30_idx123_x0_10_x1_1_x2_1_x7_1.qasm,3758,238219,114959,528,111847,7428,3457,13624
instructions_T30_idx124_x0_10_x1_1_x3_3.qasm,784,63120,30657,88,29954,1720,701,9065
instructions_T30_idx125_x0_10_x1_1_x3_1_x6_1.qasm,4382,277578,133969,616,130356,8628,4009,16736
instructions_T30_idx126_x0_10_x1_1_x4_1_x5_1.qasm,4716,300021,144835,660,140969,9272,4285,19101
instructions_T30_idx127_x0_10_x1_1_x9_1.qasm,1608,103441,49877,220,48523,3296,1525,8341
instructions_T30_idx128_x0_10_x2_5.qasm,412,36949,17966,33,17588,1006,356,9363
instructions_T30_idx129_x0_10_x2_3_x4_1.qasm,1248,89678,43410,165,42315,2606,1182,9224
instructions_T30_idx130_x0_10_x2_2_x3_2.qasm,1076,82516,40040,132,39087,2280,977,9527
instructions_T30_idx131_x0_10_x2_2_x6_1.qasm,1677,112521,54353,231,52914,3428,1595,10179
instructions_T30_idx132_x0_10_x2_1_x3_1_x5_1.qasm,5657,359110,173374,792,168749,11082,5113,26185
instructions_T30_idx133_x0_10_x2_1_x4_2.qasm,1276,92513,44809,165,43694,2662,1183,10235
instructions_T30_idx134_x0_10_x2_1_x8_1.qasm,2130,135695,65440,297,63652,4298,2008,11611
instructions_T30_idx135_x0_10_x3_2_x4_1.qasm,1609,110814,53579,220,52191,3298,1526,11767
instructions_T30_idx136_x0_10_x3_1_x7_1.qasm,2509,159526,76944,352,74851,5026,2353,14986
instructions_T30_idx137_x0_10_x4_1_x6_1.qasm,2745,174930,84394,385,82111,5480,2560,17654
instructions_T30_idx138_x0_10_x5_2.qasm,568,41442,20008,66,19508,1300,560,5980
instructions_T30_idx139_x0_10_x10_1.qasm,928,60104,28937,121,28152,1990,904,6282
instructions_T30_idx140_x0_8_x1_11.qasm,408,45713,22449,22,22047,948,247,18125
instructions_T30_idx141_x0_8_x1_9_x2_1.qasm,668,62219,30407,66,29781,1444,521,17690
instructions_T30_idx142_x0_8_x1_8_x3_1.qasm,788,67879,33094,88,32367,1672,658,16536
instructions_T30_idx143_x0_8_x1_7_x2_2.qasm,672,62275,30431,66,29805,1452,521,16126
instructions_T30_idx144_x0_8_x1_7_x4_1.qasm,912,73598,35807,110,34978,1908,795,15383
instructions_T30_idx145_x0_8_x1_6_x2_1_x3_1.qasm,1974,145716,70730,264,69014,3948,1760,17925
instructions_T30_idx146_x0_8_x1_6_x5_1.qasm,1040,79374,38544,132,37614,2152,932,14230
instructions_T30_idx147_x0_8_x1_5_x2_3.qasm,676,62331,30455,66,29829,1460,521,14562
instructions_T30_idx148_x0_8_x1_5_x2_1_x4_1.qasm,2398,168492,81649,330,79580,4760,2173,17168
instructions_T30_idx149_x0_8_x1_5_x3_2.qasm,778,65295,31803,88,31095,1652,657,13445
instructions_T30_idx150_x0_8_x1_5_x6_1.qasm,1172,85207,41307,154,40273,2404,1069,13078
instructions_T30_idx151_x0_8_x1_4_x2_2_x3_1.qasm,1978,145772,70754,264,69038,3956,1760,14881
instructions_T30_idx152_x0_8_x1_4_x2_1_x5_1.qasm,2834,191430,92628,396,90224,5596,2586,16415
instructions_T30_idx153_x0_8_x1_4_x3_1_x4_1.qasm,3158,213731,103438,440,100771,6220,2862,18771
instructions_T30_idx154_x0_8_x1_4_x7_1.qasm,1308,91092,44090,176,42956,2664,1206,11928
instructions_T30_idx155_x0_8_x1_3_x2_4.qasm,680,62386,30479,66,29852,1468,521,12998
instructions_T30_idx156_x0_8_x1_3_x2_2_x4_1.qasm,2402,168549,81673,330,79605,4768,2173,14124
instructions_T30_idx157_x0_8_x1_3_x2_1_x3_2.qasm,2050,154109,74879,264,73103,4100,1763,14854
instructions_T30_idx158_x0_8_x1_3_x2_1_x6_1.qasm,3282,214537,103685,462,100935,6456,2999,15664
instructions_T30_idx159_x0_8_x1_3_x3_1_x5_1.qasm,3754,245342,118583,528,115454,7364,3413,18398
instructions_T30_idx160_x0_8_x1_3_x4_2.qasm,888,68376,33201,110,32412,1860,793,10765
instructions_T30_idx161_x0_8_x1_3_x8_1.qasm,1448,97033,46899,198,45661,2932,1343,10779
instructions_T30_idx162_x0_8_x1_2_x2_3_x3_1.qasm,1982,145828,70778,264,69062,3964,1760,12659
instructions_T30_idx163_x0_8_x1_2_x2_2_x5_1.qasm,2838,191486,92652,396,90248,5604,2586,13371
instructions_T30_idx164_x0_8_x1_2_x2_1_x3_1_x4_1.qasm,9572,609648,294538,1320,286842,18568,8380,28905
instructions_T30_idx165_x0_8_x1_2_x2_1_x7_1.qasm,3742,237812,114814,528,111718,7340,3412,14913
instructions_T30_idx166_x0_8_x1_2_x3_3.qasm,768,62713,30512,88,29825,1632,656,10354
instructions_T30_idx167_x0_8_x1_2_x3_1_x6_1.qasm,4366,277171,133824,616,130227,8540,3964,18025
instructions_T30_idx168_x0_8_x1_2_x4_1_x5_1.qasm,4700,299614,144690,660,140840,9184,4240,20390
instructions_T30_idx169_x0_8_x1_2_x9_1.qasm,1592,103034,49732,220,48394,3208,1480,9630
instructions_T30_idx170_x0_8_x1_1_x2_5.qasm,684,62443,30503,66,29877,1476,521,11434
instructions_T30_idx171_x0_8_x1_1_x2_3_x4_1.qasm,2406,168605,81697,330,79629,4776,2173,11547
instructions_T30_idx172_x0_8_x1_1_x2_2_x3_2.qasm,2054,154165,74903,264,73127,4108,1763,11810
instructions_T30_idx173_x0_8_x1_1_x2_2_x6_1.qasm,3286,214593,103709,462,100959,6464,2999,12620
instructions_T30_idx174_x0_8_x1_1_x2_1_x3_1_x5_1.qasm,11472,710959,343131,1584,333985,22224,10035,29772
instructions_T30_idx175_x0_8_x1_1_x2_1_x4_2.qasm,2464,174303,84507,330,82399,4892,2175,12570
instructions_T30_idx176_x0_8_x1_1_x2_1_x8_1.qasm,4214,261254,126021,594,122566,8248,3825,14164
instructions_T30_idx177_x0_8_x1_1_x3_2_x4_1.qasm,3148,211148,102147,440,99500,6200,2861,14200
instructions_T30_idx178_x0_8_x1_1_x3_1_x7_1.qasm,4994,309232,149169,704,145096,9748,4515,17655
instructions_T30_idx179_x0_8_x1_1_x4_1_x6_1.qasm,5480,340232,164149,770,159700,10684,4929,20399
instructions_T30_idx180_x0_8_x1_1_x5_2.qasm,1002,71513,34623,132,33753,2076,929,8085
instructions_T30_idx181_x0_8_x1_1_x10_1.qasm,1740,109090,52591,242,51148,3492,1617,8482
instructions_T30_idx182_x0_8_x2_4_x3_1.qasm,1019,76650,37187,132,36291,2110,930,10112
instructions_T30_idx183_x0_8_x2_3_x5_1.qasm,1436,99328,48061,198,46818,2908,1343,9341
instructions_T30_idx184_x0_8_x2_2_x3_1_x4_1.qasm,4708,307076,148431,660,144545,9200,4240,23799
instructions_T30_idx185_x0_8_x2_2_x7_1.qasm,1877,122334,59073,264,57487,3754,1756,10657
instructions_T30_idx186_x0_8_x2_1_x3_3.qasm,1086,84917,41282,132,40326,2244,933,10769
instructions_T30_idx187_x0_8_x2_1_x3_1_x6_1.qasm,6583,408016,196862,924,191529,12806,5895,28101
instructions_T30_idx188_x0_8_x2_1_x4_1_x5_1.qasm,7094,441824,213224,990,207509,13792,6309,32733
instructions_T30_idx189_x0_8_x2_1_x9_1.qasm,2342,145682,70235,330,68300,4648,2169,12091
instructions_T30_idx190_x0_8_x3_2_x5_1.qasm,1875,124763,60291,264,58702,3750,1756,12600
instructions_T30_idx191_x0_8_x3_1_x4_2.qasm,1644,116007,56202,220,54790,3312,1483,13009
instructions_T30_idx192_x0_8_x3_1_x8_1.qasm,2799,173811,83808,396,81498,5526,2583,15825
instructions_T30_idx193_x0_8_x4_1_x7_1.qasm,3111,193498,93315,440,90758,6126,2859,18852
instructions_T30_idx194_x0_8_x5_1_x6_1.qasm,3278,204721,98749,462,96065,6448,2997,21172
instructions_T30_idx195_x0_8_x11_1.qasm,978,61391,29558,132,28746,2028,927,6403
instructions_T30_idx196_x0_6_x1_12.qasm,392,45306,22304,22,21918,860,202,19414
instructions_T30_idx197_x0_6_x1_10_x2_1.qasm,652,61812,30262,66,29652,1356,476,18979
instructions_T30_idx198_x0_6_x1_9_x3_1.qasm,772,67472,32949,88,32238,1584,613,17825
instructions_T30_idx199_x0_6_x1_8_x2_2.qasm,656,61868,30286,66,29676,1364,476,17415
instructions_T30_idx200_x0_6_x1_8_x4_1.qasm,896,73191,35662,110,34849,1820,750,16672
instructions_T30_idx201_x0_6_x1_7_x2_1_x3_1.qasm,1958,145309,70585,264,68885,3860,1715,19214
instructions_T30_idx202_x0_6_x1_7_x5_1.qasm,1024,78967,38399,132,37485,2064,887,15519
instructions_T30_idx203_x0_6_x1_6_x2_3.qasm,660,61924,30310,66,29700,1372,476,15851
instructions_T30_idx204_x0_6_x1_6_x2_1_x4_1.qasm,2382,168085,81504,330,79451,4672,2128,18457
instructions_T30_idx205_x0_6_x1_6_x3_2.qasm,762,64888,31658,88,30966,1564,612,14734
instructions_T30_idx206_x0_6_x1_6_x6_1.qasm,1156,84800,41162,154,40144,2316,1024,14367
instructions_T30_idx207_x0_6_x1_5_x2_2_x3_1.qasm,1962,145365,70609,264,68909,3868,1715,16170
instructions_T30_idx208_x0_6_x1_5_x2_1_x5_1.qasm,2818,191023,92483,396,90095,5508,2541,17704
instructions_T30_idx209_x0_6_x1_5_x3_1_x4_1.qasm,3142,213324,103293,440,100642,6132,2817,20060
instructions_T30_idx210_x0_6_x1_5_x7_1.qasm,1292,90685,43945,176,42827,2576,1161,13217
instructions_T30_idx211_x0_6_x1_4_x2_4.qasm,664,61979,30334,66,29723,1380,476,14287
instructions_T30_idx212_x0_6_x1_4_x2_2_x4_1.qasm,2386,168142,81528,330,79476,4680,2128,15413
instructions_T30_idx213_x0_6_x1_4_x2_1_x3_2.qasm,2034,153702,74734,264,72974,4012,1718,16143
instructions_T30_idx214_x0_6_x1_4_x2_1_x6_1.qasm,3266,214130,103540,462,100806,6368,2954,16953
instructions_T30_idx215_x0_6_x1_4_x3_1_x5_1.qasm,3738,244935,118438,528,115325,7276,3368,19687
instructions_T30_idx216_x0_6_x1_4_x4_2.qasm,872,67969,33056,110,32283,1772,748,12054
instructions_T30_idx217_x0_6_x1_4_x8_1.qasm,1432,96626,46754,198,45532,2844,1298,12068
instructions_T30_idx218_x0_6_x1_3_x2_3_x3_1.qasm,1966,145421,70633,264,68933,3876,1715,13948
instructions_T30_idx219_x0_6_x1_3_x2_2_x5_1.qasm,2822,191079,92507,396,90119,5516,2541,14660
instructions_T30_idx220_x0_6_x1_3_x2_1_x3_1_x4_1.qasm,9556,609241,294393,1320,286713,18480,8335,30194
instructions_T30_idx221_x0_6_x1_3_x2_1_x7_1.qasm,3726,237405,114669,528,111589,7252,3367,16202
instructions_T30_idx222_x0_6_x1_3_x3_3.qasm,752,62306,30367,88,29696,1544,611,11643
instructions_T30_idx223_x0_6_x1_3_x3_1_x6_1.qasm,4350,276764,133679,616,130098,8452,3919,19314
instructions_T30_idx224_x0_6_x1_3_x4_1_x5_1.qasm,4684,299207,144545,660,140711,9096,4195,21679
instructions_T30_idx225_x0_6_x1_3_x9_1.qasm,1576,102627,49587,220,48265,3120,1435,10919
instructions_T30_idx226_x0_6_x1_2_x2_5.qasm,668,62036,30358,66,29748,1388,476,12723
instructions_T30_idx227_x0_6_x1_2_x2_3_x4_1.qasm,2390,168198,81552,330,79500,4688,2128,12836
instructions_T30_idx228_x0_6_x1_2_x2_2_x3_2.qasm,2038,153758,74758,264,72998,4020,1718,13099
instructions_T30_idx229_x0_6_x1_2_x2_2_x6_1.qasm,3270,214186,103564,462,100830,6376,2954,13909
instructions_T30_idx230_x0_6_x1_2_x2_1_x3_1_x5_1.qasm,11456,710552,342986,1584,333856,22136,9990,31061
instructions_T30_idx231_x0_6_x1_2_x2_1_x4_2.qasm,2448,173896,84362,330,82270,4804,2130,13859
instructions_T30_idx232_x0_6_x1_2_x2_1_x8_1.qasm,4198,260847,125876,594,122437,8160,3780,15453
instructions_T30_idx233_x0_6_x1_2_x3_2_x4_1.qasm,3132,210741,102002,440,99371,6112,2816,15489
instructions_T30_idx234_x0_6_x1_2_x3_1_x7_1.qasm,4978,308825,149024,704,144967,9660,4470,18944
instructions_T30_idx235_x0_6_x1_2_x4_1_x6_1.qasm,5464,339825,164004,770,159571,10596,4884,21688
instructions_T30_idx236_x0_6_x1_2_x5_2.qasm,986,71106,34478,132,33624,1988,884,9374
instructions_T30_idx237_x0_6_x1_2_x10_1.qasm,1724,108683,52446,242,51019,3404,1572,9771
instructions_T30_idx238_x0_6_x1_1_x2_4_x3_1.qasm,1970,145477,70657,264,68957,3884,1715,12384
instructions_T30_idx239_x0_6_x1_1_x2_3_x5_1.qasm,2826,191134,92531,396,90142,5524,2541,11726
instructions_T30_idx240_x0_6_x1_1_x2_2_x3_1_x4_1.qasm,9560,609297,294417,1320,286737,18488,8335,27150
instructions_T30_idx241_x0_6_x1_1_x2_2_x7_1.qasm,3730,237461,114693,528,111613,7260,3367,13158
instructions_T30_idx242_x0_6_x1_1_x2_1_x3_3.qasm,2110,162094,78883,264,77062,4164,1721,13072
instructions_T30_idx243_x0_6_x1_1_x2_1_x3_1_x6_1.qasm,13404,812493,391843,1848,381269,25888,11645,31922
instructions_T30_idx244_x0_6_x1_1_x2_1_x4_1_x5_1.qasm,14456,880507,424723,1980,413411,27920,12473,36696
instructions_T30_idx245_x0_6_x1_1_x2_1_x9_1.qasm,4682,284465,137149,660,133371,9092,4193,14702
instructions_T30_idx246_x0_6_x1_1_x3_2_x5_1.qasm,3728,242352,117147,528,114054,7256,3367,15116
instructions_T30_idx247_x0_6_x1_1_x3_1_x4_2.qasm,3256,224692,108901,440,106170,6360,2821,15472
instructions_T30_idx248_x0_6_x1_1_x3_1_x8_1.qasm,5622,341094,164457,792,159924,10900,5021,18571
